"","DEPARTAMENTO","PROVINCIA","DISTRITO","deaths_distrito","deaths_provincia","deaths_departamento","distr_prov","prov_dpto","distr_dpto"
"1","AMAZONAS","BAGUA","ARAMANGO",10,109,326,9.2,33.4,3.1
"2","AMAZONAS","BAGUA","BAGUA",60,109,326,55,33.4,18.4
"3","AMAZONAS","BAGUA","COPALLIN",4,109,326,3.7,33.4,1.2
"4","AMAZONAS","BAGUA","IMAZA",24,109,326,22,33.4,7.4
"5","AMAZONAS","BAGUA","LA PECA",11,109,326,10.1,33.4,3.4
"6","AMAZONAS","BONGARA","CHURUJA",2,15,326,13.3,4.6,0.6
"7","AMAZONAS","BONGARA","JAZAN",9,15,326,60,4.6,2.8
"8","AMAZONAS","BONGARA","JUMBILLA",1,15,326,6.7,4.6,0.3
"9","AMAZONAS","BONGARA","SAN CARLOS",1,15,326,6.7,4.6,0.3
"10","AMAZONAS","BONGARA","VALERA",1,15,326,6.7,4.6,0.3
"11","AMAZONAS","BONGARA","YAMBRASBAMBA",1,15,326,6.7,4.6,0.3
"12","AMAZONAS","CHACHAPOYAS","BALSAS",1,44,326,2.3,13.5,0.3
"13","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS",31,44,326,70.5,13.5,9.5
"14","AMAZONAS","CHACHAPOYAS","CHUQUIBAMBA",2,44,326,4.5,13.5,0.6
"15","AMAZONAS","CHACHAPOYAS","HUANCAS",1,44,326,2.3,13.5,0.3
"16","AMAZONAS","CHACHAPOYAS","LA JALCA",2,44,326,4.5,13.5,0.6
"17","AMAZONAS","CHACHAPOYAS","LEIMEBAMBA",1,44,326,2.3,13.5,0.3
"18","AMAZONAS","CHACHAPOYAS","MAGDALENA",1,44,326,2.3,13.5,0.3
"19","AMAZONAS","CHACHAPOYAS","MARISCAL CASTILLA",1,44,326,2.3,13.5,0.3
"20","AMAZONAS","CHACHAPOYAS","MONTEVIDEO",1,44,326,2.3,13.5,0.3
"21","AMAZONAS","CHACHAPOYAS","SOLOCO",3,44,326,6.8,13.5,0.9
"22","AMAZONAS","CONDORCANQUI","EL CENEPA",3,22,326,13.6,6.7,0.9
"23","AMAZONAS","CONDORCANQUI","NIEVA",13,22,326,59.1,6.7,4
"24","AMAZONAS","CONDORCANQUI","RIO SANTIAGO",6,22,326,27.3,6.7,1.8
"25","AMAZONAS","LUYA","CAMPOREDONDO",1,22,326,4.5,6.7,0.3
"26","AMAZONAS","LUYA","CAMPORREDONDO",1,22,326,4.5,6.7,0.3
"27","AMAZONAS","LUYA","COCABAMBA",1,22,326,4.5,6.7,0.3
"28","AMAZONAS","LUYA","LAMUD",4,22,326,18.2,6.7,1.2
"29","AMAZONAS","LUYA","LONYA CHICO",1,22,326,4.5,6.7,0.3
"30","AMAZONAS","LUYA","LUYA",5,22,326,22.7,6.7,1.5
"31","AMAZONAS","LUYA","PISUQUIA",2,22,326,9.1,6.7,0.6
"32","AMAZONAS","LUYA","SAN JERONIMO",1,22,326,4.5,6.7,0.3
"33","AMAZONAS","LUYA","SANTO TOMAS",1,22,326,4.5,6.7,0.3
"34","AMAZONAS","LUYA","TINGO",4,22,326,18.2,6.7,1.2
"35","AMAZONAS","LUYA","TRITA",1,22,326,4.5,6.7,0.3
"36","AMAZONAS","RODRIGUEZ DE MENDOZA","COCHAMAL",1,16,326,6.2,4.9,0.3
"37","AMAZONAS","RODRIGUEZ DE MENDOZA","HUAMBO",1,16,326,6.2,4.9,0.3
"38","AMAZONAS","RODRIGUEZ DE MENDOZA","LIMABAMBA",1,16,326,6.2,4.9,0.3
"39","AMAZONAS","RODRIGUEZ DE MENDOZA","LONGAR",1,16,326,6.2,4.9,0.3
"40","AMAZONAS","RODRIGUEZ DE MENDOZA","MARISCAL BENAVIDES",2,16,326,12.5,4.9,0.6
"41","AMAZONAS","RODRIGUEZ DE MENDOZA","OMIA",2,16,326,12.5,4.9,0.6
"42","AMAZONAS","RODRIGUEZ DE MENDOZA","SAN NICOLAS",8,16,326,50,4.9,2.5
"43","AMAZONAS","UTCUBAMBA","BAGUA GRANDE",81,98,326,82.7,30.1,24.8
"44","AMAZONAS","UTCUBAMBA","CAJARURO",12,98,326,12.2,30.1,3.7
"45","AMAZONAS","UTCUBAMBA","CUMBA",1,98,326,1,30.1,0.3
"46","AMAZONAS","UTCUBAMBA","EL MILAGRO",1,98,326,1,30.1,0.3
"47","AMAZONAS","UTCUBAMBA","JAMALCA",2,98,326,2,30.1,0.6
"48","AMAZONAS","UTCUBAMBA","YAMON",1,98,326,1,30.1,0.3
"49","ANCASH","","",35,144,1878,24.3,7.7,1.9
"50","ANCASH","","CARHUAZ",1,144,1878,0.7,7.7,0.1
"51","ANCASH","","CASMA",2,144,1878,1.4,7.7,0.1
"52","ANCASH","","CHIMBOTE",69,144,1878,47.9,7.7,3.7
"53","ANCASH","","COISHCO",3,144,1878,2.1,7.7,0.2
"54","ANCASH","","GUADALUPITO",1,144,1878,0.7,7.7,0.1
"55","ANCASH","","HUANTAR",1,144,1878,0.7,7.7,0.1
"56","ANCASH","","HUARAL",1,144,1878,0.7,7.7,0.1
"57","ANCASH","","HUARAZ",5,144,1878,3.5,7.7,0.3
"58","ANCASH","","LA UNION",1,144,1878,0.7,7.7,0.1
"59","ANCASH","","NEPE<d1>A",1,144,1878,0.7,7.7,0.1
"60","ANCASH","","NUEVO CHIMBOTE",17,144,1878,11.8,7.7,0.9
"61","ANCASH","","PARIAHUANCA",1,144,1878,0.7,7.7,0.1
"62","ANCASH","","RANRAHIRCA",1,144,1878,0.7,7.7,0.1
"63","ANCASH","","SANTA",4,144,1878,2.8,7.7,0.2
"64","ANCASH","","YAUTAN",1,144,1878,0.7,7.7,0.1
"65","ANCASH","AIJA","CORIS",1,6,1878,16.7,0.3,0.1
"66","ANCASH","AIJA","HUACLLAN",1,6,1878,16.7,0.3,0.1
"67","ANCASH","AIJA","LA MERCED",4,6,1878,66.7,0.3,0.2
"68","ANCASH","ASUNCION","ACOCHACA",1,2,1878,50,0.1,0.1
"69","ANCASH","ASUNCION","CHACAS",1,2,1878,50,0.1,0.1
"70","ANCASH","BOLOGNESI","AQUIA",1,19,1878,5.3,1,0.1
"71","ANCASH","BOLOGNESI","CAJACAY",1,19,1878,5.3,1,0.1
"72","ANCASH","BOLOGNESI","CHIQUIAN",8,19,1878,42.1,1,0.4
"73","ANCASH","BOLOGNESI","COLQUIOC",2,19,1878,10.5,1,0.1
"74","ANCASH","BOLOGNESI","HUALLANCA",2,19,1878,10.5,1,0.1
"75","ANCASH","BOLOGNESI","HUAYLLACAYAN",1,19,1878,5.3,1,0.1
"76","ANCASH","BOLOGNESI","LA PRIMAVERA",2,19,1878,10.5,1,0.1
"77","ANCASH","BOLOGNESI","MANGAS",1,19,1878,5.3,1,0.1
"78","ANCASH","BOLOGNESI","PACLLON",1,19,1878,5.3,1,0.1
"79","ANCASH","CARHUAZ","ACOPAMPA",1,24,1878,4.2,1.3,0.1
"80","ANCASH","CARHUAZ","ANTA",2,24,1878,8.3,1.3,0.1
"81","ANCASH","CARHUAZ","CARHUAZ",11,24,1878,45.8,1.3,0.6
"82","ANCASH","CARHUAZ","MARCARA",2,24,1878,8.3,1.3,0.1
"83","ANCASH","CARHUAZ","SAN MIGUEL DE ACO",1,24,1878,4.2,1.3,0.1
"84","ANCASH","CARHUAZ","SHILLA",1,24,1878,4.2,1.3,0.1
"85","ANCASH","CARHUAZ","TINCO",4,24,1878,16.7,1.3,0.2
"86","ANCASH","CARHUAZ","YUNGAR",2,24,1878,8.3,1.3,0.1
"87","ANCASH","CARLOS FERMIN FITZCARRALD","SAN NICOLAS",1,1,1878,100,0.1,0.1
"88","ANCASH","CASMA","BUENA VISTA ALTA",3,87,1878,3.4,4.6,0.2
"89","ANCASH","CASMA","CASMA",73,87,1878,83.9,4.6,3.9
"90","ANCASH","CASMA","COMANDANTE NOEL",3,87,1878,3.4,4.6,0.2
"91","ANCASH","CASMA","YAUTAN",8,87,1878,9.2,4.6,0.4
"92","ANCASH","CORONGO","CUSCA",1,3,1878,33.3,0.2,0.1
"93","ANCASH","CORONGO","YANAC",1,3,1878,33.3,0.2,0.1
"94","ANCASH","CORONGO","YUPAN",1,3,1878,33.3,0.2,0.1
"95","ANCASH","HUARAZ","COCHABAMBA",1,224,1878,0.4,11.9,0.1
"96","ANCASH","HUARAZ","COLCABAMBA",1,224,1878,0.4,11.9,0.1
"97","ANCASH","HUARAZ","HUANCHAY",1,224,1878,0.4,11.9,0.1
"98","ANCASH","HUARAZ","HUARAZ",130,224,1878,58,11.9,6.9
"99","ANCASH","HUARAZ","INDEPENDENCIA",67,224,1878,29.9,11.9,3.6
"100","ANCASH","HUARAZ","JANGAS",2,224,1878,0.9,11.9,0.1
"101","ANCASH","HUARAZ","OLLEROS",4,224,1878,1.8,11.9,0.2
"102","ANCASH","HUARAZ","PAMPAS GRANDE",1,224,1878,0.4,11.9,0.1
"103","ANCASH","HUARAZ","PARIACOTO",7,224,1878,3.1,11.9,0.4
"104","ANCASH","HUARAZ","PIRA",4,224,1878,1.8,11.9,0.2
"105","ANCASH","HUARAZ","TARICA",6,224,1878,2.7,11.9,0.3
"106","ANCASH","HUARI","ANRA",2,26,1878,7.7,1.4,0.1
"107","ANCASH","HUARI","CAJAY",1,26,1878,3.8,1.4,0.1
"108","ANCASH","HUARI","CHAVIN DE HUANTAR",5,26,1878,19.2,1.4,0.3
"109","ANCASH","HUARI","HUACCHIS",1,26,1878,3.8,1.4,0.1
"110","ANCASH","HUARI","HUACHIS",4,26,1878,15.4,1.4,0.2
"111","ANCASH","HUARI","HUARI",3,26,1878,11.5,1.4,0.2
"112","ANCASH","HUARI","MASIN",1,26,1878,3.8,1.4,0.1
"113","ANCASH","HUARI","PONTO",3,26,1878,11.5,1.4,0.2
"114","ANCASH","HUARI","SAN MARCOS",3,26,1878,11.5,1.4,0.2
"115","ANCASH","HUARI","SAN PEDRO DE CHANA",1,26,1878,3.8,1.4,0.1
"116","ANCASH","HUARI","UCO",2,26,1878,7.7,1.4,0.1
"117","ANCASH","HUARMEY","CULEBRAS",2,54,1878,3.7,2.9,0.1
"118","ANCASH","HUARMEY","HUARMEY",47,54,1878,87,2.9,2.5
"119","ANCASH","HUARMEY","HUAYAN",2,54,1878,3.7,2.9,0.1
"120","ANCASH","HUARMEY","MALVAS",3,54,1878,5.6,2.9,0.2
"121","ANCASH","HUAYLAS","CARAZ",26,43,1878,60.5,2.3,1.4
"122","ANCASH","HUAYLAS","HUALLANCA",2,43,1878,4.7,2.3,0.1
"123","ANCASH","HUAYLAS","HUATA",1,43,1878,2.3,2.3,0.1
"124","ANCASH","HUAYLAS","HUAYLAS",2,43,1878,4.7,2.3,0.1
"125","ANCASH","HUAYLAS","MATO",4,43,1878,9.3,2.3,0.2
"126","ANCASH","HUAYLAS","PAMPAROMAS",1,43,1878,2.3,2.3,0.1
"127","ANCASH","HUAYLAS","PUEBLO LIBRE",3,43,1878,7,2.3,0.2
"128","ANCASH","HUAYLAS","SANTA CRUZ",1,43,1878,2.3,2.3,0.1
"129","ANCASH","HUAYLAS","SANTO TORIBIO",1,43,1878,2.3,2.3,0.1
"130","ANCASH","HUAYLAS","YURACMARCA",2,43,1878,4.7,2.3,0.1
"131","ANCASH","MARISCAL LUZURIAGA","CASCA",1,3,1878,33.3,0.2,0.1
"132","ANCASH","MARISCAL LUZURIAGA","LLUMPA",1,3,1878,33.3,0.2,0.1
"133","ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA",1,3,1878,33.3,0.2,0.1
"134","ANCASH","OCROS","ACAS",2,4,1878,50,0.2,0.1
"135","ANCASH","OCROS","LLIPA",1,4,1878,25,0.2,0.1
"136","ANCASH","OCROS","SAN CRISTOBAL DE RAJAN",1,4,1878,25,0.2,0.1
"137","ANCASH","PALLASCA","CABANA",1,9,1878,11.1,0.5,0.1
"138","ANCASH","PALLASCA","CONCHUCOS",1,9,1878,11.1,0.5,0.1
"139","ANCASH","PALLASCA","HUANDOVAL",1,9,1878,11.1,0.5,0.1
"140","ANCASH","PALLASCA","PAMPAS",3,9,1878,33.3,0.5,0.2
"141","ANCASH","PALLASCA","SANTA ROSA",1,9,1878,11.1,0.5,0.1
"142","ANCASH","PALLASCA","TAUCA",2,9,1878,22.2,0.5,0.1
"143","ANCASH","POMABAMBA","HUAYLLAN",1,8,1878,12.5,0.4,0.1
"144","ANCASH","POMABAMBA","PAROBAMBA",2,8,1878,25,0.4,0.1
"145","ANCASH","POMABAMBA","POMABAMBA",5,8,1878,62.5,0.4,0.3
"146","ANCASH","RECUAY","CATAC",2,25,1878,8,1.3,0.1
"147","ANCASH","RECUAY","COTAPARACO",1,25,1878,4,1.3,0.1
"148","ANCASH","RECUAY","HUAYLLAPAMPA",1,25,1878,4,1.3,0.1
"149","ANCASH","RECUAY","LLACLLIN",2,25,1878,8,1.3,0.1
"150","ANCASH","RECUAY","MARCA",1,25,1878,4,1.3,0.1
"151","ANCASH","RECUAY","PAMPAS CHICO",1,25,1878,4,1.3,0.1
"152","ANCASH","RECUAY","PARARIN",1,25,1878,4,1.3,0.1
"153","ANCASH","RECUAY","RECUAY",10,25,1878,40,1.3,0.5
"154","ANCASH","RECUAY","TICAPAMPA",6,25,1878,24,1.3,0.3
"155","ANCASH","SANTA","CACERES DEL PERU",3,1162,1878,0.3,61.9,0.2
"156","ANCASH","SANTA","CHIMBOTE",773,1162,1878,66.5,61.9,41.2
"157","ANCASH","SANTA","COISHCO",55,1162,1878,4.7,61.9,2.9
"158","ANCASH","SANTA","MACATE",3,1162,1878,0.3,61.9,0.2
"159","ANCASH","SANTA","MORO",8,1162,1878,0.7,61.9,0.4
"160","ANCASH","SANTA","NEPE<d1>A",30,1162,1878,2.6,61.9,1.6
"161","ANCASH","SANTA","NUEVO CHIMBOTE",222,1162,1878,19.1,61.9,11.8
"162","ANCASH","SANTA","SAMANCO",13,1162,1878,1.1,61.9,0.7
"163","ANCASH","SANTA","SANTA",55,1162,1878,4.7,61.9,2.9
"164","ANCASH","SIHUAS","ALFONSO UGARTE",1,11,1878,9.1,0.6,0.1
"165","ANCASH","SIHUAS","CASHAPAMPA",1,11,1878,9.1,0.6,0.1
"166","ANCASH","SIHUAS","HUAYLLABAMBA",1,11,1878,9.1,0.6,0.1
"167","ANCASH","SIHUAS","QUICHES",1,11,1878,9.1,0.6,0.1
"168","ANCASH","SIHUAS","SAN JUAN",1,11,1878,9.1,0.6,0.1
"169","ANCASH","SIHUAS","SICSIBAMBA",1,11,1878,9.1,0.6,0.1
"170","ANCASH","SIHUAS","SIHUAS",5,11,1878,45.5,0.6,0.3
"171","ANCASH","YUNGAY","CASCAPARA",1,23,1878,4.3,1.2,0.1
"172","ANCASH","YUNGAY","MANCOS",3,23,1878,13,1.2,0.2
"173","ANCASH","YUNGAY","MATACOTO",1,23,1878,4.3,1.2,0.1
"174","ANCASH","YUNGAY","QUILLO",2,23,1878,8.7,1.2,0.1
"175","ANCASH","YUNGAY","SHUPLUY",2,23,1878,8.7,1.2,0.1
"176","ANCASH","YUNGAY","YANAMA",2,23,1878,8.7,1.2,0.1
"177","ANCASH","YUNGAY","YUNGAY",12,23,1878,52.2,1.2,0.6
"178","APURIMAC","ABANCAY","ABANCAY",96,125,275,76.8,45.5,34.9
"179","APURIMAC","ABANCAY","CHACOCHE",1,125,275,0.8,45.5,0.4
"180","APURIMAC","ABANCAY","CIRCA",1,125,275,0.8,45.5,0.4
"181","APURIMAC","ABANCAY","CURAHUASI",7,125,275,5.6,45.5,2.5
"182","APURIMAC","ABANCAY","LAMBRAMA",3,125,275,2.4,45.5,1.1
"183","APURIMAC","ABANCAY","PICHIRHUA",3,125,275,2.4,45.5,1.1
"184","APURIMAC","ABANCAY","SAN PEDRO DE CACHORA",3,125,275,2.4,45.5,1.1
"185","APURIMAC","ABANCAY","TAMBURCO",11,125,275,8.8,45.5,4
"186","APURIMAC","ANDAHUAYLAS","ANDAHUAYLAS",25,77,275,32.5,28,9.1
"187","APURIMAC","ANDAHUAYLAS","ANDARAPA",3,77,275,3.9,28,1.1
"188","APURIMAC","ANDAHUAYLAS","CHIARA",1,77,275,1.3,28,0.4
"189","APURIMAC","ANDAHUAYLAS","HUANCARAMA",7,77,275,9.1,28,2.5
"190","APURIMAC","ANDAHUAYLAS","HUANCARAY",4,77,275,5.2,28,1.5
"191","APURIMAC","ANDAHUAYLAS","JOSE MARIA ARGUEDAS",1,77,275,1.3,28,0.4
"192","APURIMAC","ANDAHUAYLAS","KAQUIABAMBA",2,77,275,2.6,28,0.7
"193","APURIMAC","ANDAHUAYLAS","KISHUARA",2,77,275,2.6,28,0.7
"194","APURIMAC","ANDAHUAYLAS","PACOBAMBA",3,77,275,3.9,28,1.1
"195","APURIMAC","ANDAHUAYLAS","PACUCHA",3,77,275,3.9,28,1.1
"196","APURIMAC","ANDAHUAYLAS","PAMPACHIRI",1,77,275,1.3,28,0.4
"197","APURIMAC","ANDAHUAYLAS","POMACOCHA",1,77,275,1.3,28,0.4
"198","APURIMAC","ANDAHUAYLAS","SAN JERONIMO",9,77,275,11.7,28,3.3
"199","APURIMAC","ANDAHUAYLAS","SANTA MARIA DE CHICMO",2,77,275,2.6,28,0.7
"200","APURIMAC","ANDAHUAYLAS","TALAVERA",12,77,275,15.6,28,4.4
"201","APURIMAC","ANDAHUAYLAS","TURPO",1,77,275,1.3,28,0.4
"202","APURIMAC","ANTABAMBA","ANTABAMBA",6,11,275,54.5,4,2.2
"203","APURIMAC","ANTABAMBA","EL ORO",1,11,275,9.1,4,0.4
"204","APURIMAC","ANTABAMBA","HUAQUIRCA",1,11,275,9.1,4,0.4
"205","APURIMAC","ANTABAMBA","JUAN ESPINOZA MEDRANO",1,11,275,9.1,4,0.4
"206","APURIMAC","ANTABAMBA","PACHACONAS",1,11,275,9.1,4,0.4
"207","APURIMAC","ANTABAMBA","SABAINO",1,11,275,9.1,4,0.4
"208","APURIMAC","AYMARAES","CHALHUANCA",2,18,275,11.1,6.5,0.7
"209","APURIMAC","AYMARAES","CHAPIMARCA",1,18,275,5.6,6.5,0.4
"210","APURIMAC","AYMARAES","COLCABAMBA",3,18,275,16.7,6.5,1.1
"211","APURIMAC","AYMARAES","COTARUSE",5,18,275,27.8,6.5,1.8
"212","APURIMAC","AYMARAES","IHUAYLLO",3,18,275,16.7,6.5,1.1
"213","APURIMAC","AYMARAES","JUSTO APU SAHUARAURA",1,18,275,5.6,6.5,0.4
"214","APURIMAC","AYMARAES","SA<d1>AYCA",1,18,275,5.6,6.5,0.4
"215","APURIMAC","AYMARAES","SORAYA",1,18,275,5.6,6.5,0.4
"216","APURIMAC","AYMARAES","TORAYA",1,18,275,5.6,6.5,0.4
"217","APURIMAC","CHINCHEROS","ANCO-HUALLO",4,25,275,16,9.1,1.5
"218","APURIMAC","CHINCHEROS","ANCO HUALLO",3,25,275,12,9.1,1.1
"219","APURIMAC","CHINCHEROS","CHINCHEROS",6,25,275,24,9.1,2.2
"220","APURIMAC","CHINCHEROS","COCHARCAS",1,25,275,4,9.1,0.4
"221","APURIMAC","CHINCHEROS","HUACCANA",3,25,275,12,9.1,1.1
"222","APURIMAC","CHINCHEROS","OCOBAMBA",4,25,275,16,9.1,1.5
"223","APURIMAC","CHINCHEROS","ONGOY",2,25,275,8,9.1,0.7
"224","APURIMAC","CHINCHEROS","URANMARCA",2,25,275,8,9.1,0.7
"225","APURIMAC","COTABAMBAS","CHALLHUAHUACHO",4,12,275,33.3,4.4,1.5
"226","APURIMAC","COTABAMBAS","COTABAMBAS",1,12,275,8.3,4.4,0.4
"227","APURIMAC","COTABAMBAS","COYLLURQUI",1,12,275,8.3,4.4,0.4
"228","APURIMAC","COTABAMBAS","HAQUIRA",1,12,275,8.3,4.4,0.4
"229","APURIMAC","COTABAMBAS","MARA",2,12,275,16.7,4.4,0.7
"230","APURIMAC","COTABAMBAS","TAMBOBAMBA",3,12,275,25,4.4,1.1
"231","APURIMAC","GRAU","CHUQUIBAMBILLA",2,7,275,28.6,2.5,0.7
"232","APURIMAC","GRAU","CURPAHUASI",1,7,275,14.3,2.5,0.4
"233","APURIMAC","GRAU","MAMARA",1,7,275,14.3,2.5,0.4
"234","APURIMAC","GRAU","MARISCAL GAMARRA",1,7,275,14.3,2.5,0.4
"235","APURIMAC","GRAU","MICAELA BASTIDAS",1,7,275,14.3,2.5,0.4
"236","APURIMAC","GRAU","SAN ANTONIO",1,7,275,14.3,2.5,0.4
"237","AREQUIPA","","",1,1,2026,100,0,0
"238","AREQUIPA","AREQUIPA","ALTO SELVA ALEGRE",115,1711,2026,6.7,84.5,5.7
"239","AREQUIPA","AREQUIPA","AREQUIPA",217,1711,2026,12.7,84.5,10.7
"240","AREQUIPA","AREQUIPA","CAYMA",117,1711,2026,6.8,84.5,5.8
"241","AREQUIPA","AREQUIPA","CERRO COLORADO",190,1711,2026,11.1,84.5,9.4
"242","AREQUIPA","AREQUIPA","CHARACATO",15,1711,2026,0.9,84.5,0.7
"243","AREQUIPA","AREQUIPA","CHIGUATA",3,1711,2026,0.2,84.5,0.1
"244","AREQUIPA","AREQUIPA","JACOBO HUNTER",90,1711,2026,5.3,84.5,4.4
"245","AREQUIPA","AREQUIPA","JOSE LUIS BUSTAMANTE Y RIVERO",145,1711,2026,8.5,84.5,7.2
"246","AREQUIPA","AREQUIPA","LA JOYA",35,1711,2026,2,84.5,1.7
"247","AREQUIPA","AREQUIPA","MARIANO MELGAR",110,1711,2026,6.4,84.5,5.4
"248","AREQUIPA","AREQUIPA","MIRAFLORES",120,1711,2026,7,84.5,5.9
"249","AREQUIPA","AREQUIPA","MOLLEBAYA",3,1711,2026,0.2,84.5,0.1
"250","AREQUIPA","AREQUIPA","PAUCARPATA",265,1711,2026,15.5,84.5,13.1
"251","AREQUIPA","AREQUIPA","POLOBAYA",2,1711,2026,0.1,84.5,0.1
"252","AREQUIPA","AREQUIPA","QUEQUE<d1>A",2,1711,2026,0.1,84.5,0.1
"253","AREQUIPA","AREQUIPA","SABANDIA",5,1711,2026,0.3,84.5,0.2
"254","AREQUIPA","AREQUIPA","SACHACA",32,1711,2026,1.9,84.5,1.6
"255","AREQUIPA","AREQUIPA","SAN JUAN DE TARUCANI",1,1711,2026,0.1,84.5,0
"256","AREQUIPA","AREQUIPA","SANTA ISABEL DE SIGUAS",3,1711,2026,0.2,84.5,0.1
"257","AREQUIPA","AREQUIPA","SANTA RITA DE SIHUAS",5,1711,2026,0.3,84.5,0.2
"258","AREQUIPA","AREQUIPA","SOCABAYA",130,1711,2026,7.6,84.5,6.4
"259","AREQUIPA","AREQUIPA","TIABAYA",20,1711,2026,1.2,84.5,1
"260","AREQUIPA","AREQUIPA","UCHUMAYO",16,1711,2026,0.9,84.5,0.8
"261","AREQUIPA","AREQUIPA","VITOR",4,1711,2026,0.2,84.5,0.2
"262","AREQUIPA","AREQUIPA","YANAHUARA",46,1711,2026,2.7,84.5,2.3
"263","AREQUIPA","AREQUIPA","YARABAMBA",2,1711,2026,0.1,84.5,0.1
"264","AREQUIPA","AREQUIPA","YURA",18,1711,2026,1.1,84.5,0.9
"265","AREQUIPA","CAMANA","CAMANA",37,91,2026,40.7,4.5,1.8
"266","AREQUIPA","CAMANA","JOSE MARIA QUIMPER",7,91,2026,7.7,4.5,0.3
"267","AREQUIPA","CAMANA","MARIANO NICOLAS VALCARCEL",5,91,2026,5.5,4.5,0.2
"268","AREQUIPA","CAMANA","MARISCAL CACERES",10,91,2026,11,4.5,0.5
"269","AREQUIPA","CAMANA","NICOLAS DE PIEROLA",9,91,2026,9.9,4.5,0.4
"270","AREQUIPA","CAMANA","OCO´.¢A",1,91,2026,1.1,4.5,0
"271","AREQUIPA","CAMANA","OCO<d1>A",4,91,2026,4.4,4.5,0.2
"272","AREQUIPA","CAMANA","OCO<U+0462>A",1,91,2026,1.1,4.5,0
"273","AREQUIPA","CAMANA","QUILCA",1,91,2026,1.1,4.5,0
"274","AREQUIPA","CAMANA","SAMUEL PASTOR",16,91,2026,17.6,4.5,0.8
"275","AREQUIPA","CARAVELI","ACARI",3,30,2026,10,1.5,0.1
"276","AREQUIPA","CARAVELI","ATICO",7,30,2026,23.3,1.5,0.3
"277","AREQUIPA","CARAVELI","ATIQUIPA",2,30,2026,6.7,1.5,0.1
"278","AREQUIPA","CARAVELI","BELLA UNION",2,30,2026,6.7,1.5,0.1
"279","AREQUIPA","CARAVELI","CARAVELI",1,30,2026,3.3,1.5,0
"280","AREQUIPA","CARAVELI","CHALA",7,30,2026,23.3,1.5,0.3
"281","AREQUIPA","CARAVELI","CHAPARRA",2,30,2026,6.7,1.5,0.1
"282","AREQUIPA","CARAVELI","HUANUHUANU",1,30,2026,3.3,1.5,0
"283","AREQUIPA","CARAVELI","JAQUI",2,30,2026,6.7,1.5,0.1
"284","AREQUIPA","CARAVELI","LOMAS",1,30,2026,3.3,1.5,0
"285","AREQUIPA","CARAVELI","YAUCA",2,30,2026,6.7,1.5,0.1
"286","AREQUIPA","CASTILLA","ANDAGUA",2,24,2026,8.3,1.2,0.1
"287","AREQUIPA","CASTILLA","APLAO",8,24,2026,33.3,1.2,0.4
"288","AREQUIPA","CASTILLA","CHACHAS",1,24,2026,4.2,1.2,0
"289","AREQUIPA","CASTILLA","CHILCAYMARCA",1,24,2026,4.2,1.2,0
"290","AREQUIPA","CASTILLA","HUANCARQUI",3,24,2026,12.5,1.2,0.1
"291","AREQUIPA","CASTILLA","PAMPACOLCA",2,24,2026,8.3,1.2,0.1
"292","AREQUIPA","CASTILLA","URACA",7,24,2026,29.2,1.2,0.3
"293","AREQUIPA","CAYLLOMA","ACHOMA",2,83,2026,2.4,4.1,0.1
"294","AREQUIPA","CAYLLOMA","CAYLLOMA",6,83,2026,7.2,4.1,0.3
"295","AREQUIPA","CAYLLOMA","CHIVAY",4,83,2026,4.8,4.1,0.2
"296","AREQUIPA","CAYLLOMA","COPORAQUE",2,83,2026,2.4,4.1,0.1
"297","AREQUIPA","CAYLLOMA","ICHUPAMPA",1,83,2026,1.2,4.1,0
"298","AREQUIPA","CAYLLOMA","LARI",3,83,2026,3.6,4.1,0.1
"299","AREQUIPA","CAYLLOMA","LLUTA",4,83,2026,4.8,4.1,0.2
"300","AREQUIPA","CAYLLOMA","MAJES",59,83,2026,71.1,4.1,2.9
"301","AREQUIPA","CAYLLOMA","TAPAY",2,83,2026,2.4,4.1,0.1
"302","AREQUIPA","CONDESUYOS","ANDARAY",2,11,2026,18.2,0.5,0.1
"303","AREQUIPA","CONDESUYOS","CHUQUIBAMBA",1,11,2026,9.1,0.5,0
"304","AREQUIPA","CONDESUYOS","IRAY",1,11,2026,9.1,0.5,0
"305","AREQUIPA","CONDESUYOS","RIO GRANDE",3,11,2026,27.3,0.5,0.1
"306","AREQUIPA","CONDESUYOS","YANAQUIHUA",4,11,2026,36.4,0.5,0.2
"307","AREQUIPA","ISLAY","COCACHACRA",15,68,2026,22.1,3.4,0.7
"308","AREQUIPA","ISLAY","DEAN VALDIVIA",7,68,2026,10.3,3.4,0.3
"309","AREQUIPA","ISLAY","ISLAY",4,68,2026,5.9,3.4,0.2
"310","AREQUIPA","ISLAY","MEJIA",1,68,2026,1.5,3.4,0
"311","AREQUIPA","ISLAY","MOLLENDO",38,68,2026,55.9,3.4,1.9
"312","AREQUIPA","ISLAY","PUNTA DE BOMBON",3,68,2026,4.4,3.4,0.1
"313","AREQUIPA","LA UNION","COTAHUASI",2,7,2026,28.6,0.3,0.1
"314","AREQUIPA","LA UNION","HUAYNACOTAS",2,7,2026,28.6,0.3,0.1
"315","AREQUIPA","LA UNION","PAMPAMARCA",1,7,2026,14.3,0.3,0
"316","AREQUIPA","LA UNION","PUYCA",1,7,2026,14.3,0.3,0
